7845,,195564,35.45,-26.86,5.65,  G2.5IV            
7846,Nu  Mic,195569,356,-36.45,5.11,  K0III             
7847,44    Cyg,195593,76.44,-1.45,6.19,  F5Iab             
7848,Phi1Pav,195627,336.04,-36.09,4.76,  F1III             
7849,,195692,67.51,-8.15,6.34,  Am                
7850,2The Cep,195725,97.76,13.8,4.22,  A7III             
7851,46Ome2Cyg,195774,86.41,5.73,5.44,  M2IIIab           
7852,2Eps Del,195810,55.42,-16.59,4.03,  B6III             
7853,,195814,3.94,-35.94,6.44,  A8III:            
7854,,195820,88.94,7.53,6.18,  K0III             
7855,,195838,31.68,-28.88,6.13,  F6V               
7856,,195843,13.08,-34.44,6.4,  B8V               
7857,,195922,54.42,-17.41,6.56,  A2Vnn             
7858,3Eta Del,195943,57.02,-15.8,5.38,  A3IV s            
7859,Rho Pav,195961,334.83,-36.18,4.88,  F5Del Del         
7860,,195964,92.67,10.06,6.14, gK5                
7861,,195986,81.69,1.96,6.6,  B4III             
7862,,196035,63.81,-11.35,6.48,  B3IV              
7863,Mu 1Oct,196051,317.51,-32.78,6,  F4III-IV          
7864,Mu 2Oct,196067,318.45,-33.05,6.55,  G5III             
7865,,196078,28.86,-30.27,6.19,  A7V               
7866,47    Cyg,196093,75.43,-2.93,4.61,  K2Ib+B3V          
7867,,196134,80.66,0.98,6.49,  K0III-IV          
7868,,196142,106.17,18.88,6.27, gK4                
7869,Alp Ind,196171,352.57,-37.21,3.11,  K0IIICNIII-IV     
7870,,196178,84.62,3.89,5.78,  B9pSi             
7871,4Zet Del,196180,58.63,-15.16,4.68,  A3V               
7872,,196317,333.09,-36.2,6.22,  K1III             
7873,70    Aql,196321,43.21,-24.49,4.89,  K5II              
7874,26    Vul,196362,68.13,-8.87,6.41,  A5III             
7875,Phi2Pav,196378,335.98,-36.63,5.12,  F8V               
7876,,196379,88.89,6.83,6.11,  A9II              
7877,,196385,19.54,-33.67,6.36,  F0III             
7878,,196426,45.81,-23.32,6.22,  B8IIIp            
7879,73    Dra,196502,108.43,20.04,5.2,  A0pSrCrEu         
7880,27    Vul,196504,68.73,-8.7,5.59,  B9V               
7881,Ups Pav,196519,328.39,-35.58,5.15,  B9III             
7882,6Bet Del,196524,58.88,-15.65,3.63,  F5IV              
7883,5Iot Del,196544,56.13,-17.5,5.43,  A2V               
7884,71    Aql,196574,44.81,-24.14,4.32,  G7.5IIIa          
7885,48    Cyg,196606,72.92,-5.73,6.32,  B8IIIn            
7886,,196610,62.05,-13.63,6.25,  M6III             
7887,,196629,72.89,-5.76,6.49,  F0V               
7888,,196642,78.31,-1.64,6.2,  K0III             
7889,14Tau Cap,196662,30.94,-30.5,5.22,  B6III             
7890,,196712,43.67,-24.97,6.22,  B7IIIne           
7891,29    Vul,196724,64.59,-12.05,4.82,  A0V               
7892,8The Del,196725,57.95,-16.61,5.72,  K3Ib              
7893,,196737,9.85,-36.23,5.47,  K1III             
7894,28    Vul,196740,67,-10.35,5.04,  B5IV              
7895,,196753,66.65,-10.61,5.91,  K0II-III+A3V      
7896,7Kap Del,196755,55.18,-18.47,5.05,  G2IV              
7897,1    Aqr,196758,46.47,-23.58,5.16,  K1III             
7898,,196761,21.25,-33.77,6.37,  G8V               
7899,,196775,60.16,-15.25,5.97,  B3V               
7900,15Ups Cap,196777,27.57,-31.87,5.1,  M2III             
7901,75    Dra,196787,114.41,23.36,5.46,  G9III             
7902,,196815,17.97,-34.7,6.51,  F7V               
7903,,196821,65.2,-11.82,6.08,  A0III             
7904,,196852,72.12,-6.72,5.68,  K2III             
7905,,196857,29.82,-31.23,5.8, gG7                
7906,9Alp Del,196867,60.3,-15.32,3.77,  B9IV              
7907,,196885,56.31,-17.99,6.42,  F8IV:             
7908,74    Dra,196925,114.11,23.16,5.96,  K0III+F8V         
7909,,196917,12.13,-36.07,5.76,  M0III             
7910,,196947,18.79,-34.69,6.28,  K2III             
7911,,197018,80.35,-0.61,6.06,  B6IIIpMn          
7912,,197036,84.37,2.52,6.58,  B5IV              
7913,Bet Pav,197051,328.96,-36.01,3.42,  A7III             
7914,,197076,63.85,-13.22,6.45,  G5V               
7915,,197093,2.37,-37.67,6.29,  K1III             
7916,,197101,92.63,8.8,6.48,  F2Vn              
7917,,197120,71.9,-7.32,6.08,  A2V               
7918,10    Del,197121,59.4,-16.4,5.99, gK4                
7919,,197139,82.69,1.08,5.95,  K2III             
7920,Eta Ind,197157,346.69,-38.16,4.51,  A7III-IV-A9       
7921,49    Cyg,197177,73.96,-5.88,5.51,  G8IIb             
7922,,197226,79.34,-1.74,6.51,  B6III             
7923,,197249,62,-14.85,6.22,  G8III             
7924,50Alp Cyg,197345,84.28,2,1.25,  A2Ia              
7925,,197373,96.41,11.33,6.01,  F6IV              
7926,,197392,81.53,-0.26,5.67,  B8II-III          
7927,,197419,76.64,-4.18,6.66,  B2IV-Ve           
7928,11Del Del,197461,60.14,-16.55,4.43,  A7IIIpDel Del     
7929,51    Cyg,197511,88.37,4.99,5.39,  B2V               
7930,,197508,116.56,24.35,6.19,  A3/4Vm            
7931,,197540,17.6,-35.85,6.5,  G8III             
7932,,197572,76.87,-4.26,6.47,  F7Ib-G8Ib         
7933,,197630,2.91,-38.29,5.5,  B8/9V             
7934,Sig Pav,197635,325.77,-35.7,5.41,  K0III             
7935,,197649,6.79,-37.9,6.49,  F3IV              
7936,16Psi Cap,197692,20.01,-35.5,4.14,  F4V               
7937,17    Cap,197725,24.38,-34.37,5.93,  A0                
7938,,197734,96.66,11.16,6.15,  A2IV              
7939,30    Vul,197752,68.82,-10.81,4.91,  K2III             
7940,,197770,93.88,9,6.32,  B2III             
7941,,197812,62.98,-15.2,6.38,  M5II-III          
7942,52    Cyg,197912,73.3,-7.63,4.22,  G9.5III           
7943,Iot Mic,197937,356.83,-39.02,5.11,  F1IV              
7944,,197939,93.47,8.5,5.78,  M3III             
7945,4    Cep,197950,101.72,14.68,5.58,  A8V               
7946,,197954,44.66,-26.72,6.27,  K2                
7947,12Gam1Del,197963,61.49,-16.57,5.14,  F7V               
7948,12Gam2Del,197964,61.5,-16.58,4.27,  K1IV              
7949,53Eps Cyg,197989,75.94,-5.71,2.46,  K0-III            
7950,2Eps Aqr,198001,37.68,-30.1,3.77,  A1V               
7951,3    Aqr,198026,42.24,-28.09,4.42,  M3III             
7952,Zet Ind,198048,353.95,-39.24,4.89,  K5III             
7953,13    Del,198069,52.78,-22.5,5.58,  A0V               
7954,,198070,50.29,-23.93,6.4,  A0Vn              
7955,,198084,94.43,9.06,4.51,  F8IV-V            
7956,,198134,76.39,-5.62,4.92,  K3III             
7957,3Eta Cep,198149,97.86,11.64,3.43,  K0IV              
7958,,198151,85.83,2.06,6.3,  A3V               
7959,,198160,333.32,-37.62,6.28,  A2-3IV-V          
7960,,198161,333.32,-37.62,6.59,  A2-3IV-V          
7961,,198174,19.65,-36.34,5.86,  B7IIIp            
7962,,198181,90.87,6.12,6.33,  K0                
7963,54Lam Cyg,198183,78.08,-4.34,4.53,  B5Ve              
7964,,198208,28.63,-33.89,6.21,  K3III             
7965,Alp Mic,198232,9.88,-38.26,4.9,  G7III             
7966,,198237,85.16,1.37,6.4,  K3III             
7967,,198236,104.41,16.37,6.41,  G8III             
7968,Iot Ind,198308,346.98,-39.34,5.05,  K1II-III          
7969,,198345,86.97,2.72,5.57,  K5III             
7970,,198356,12.08,-38.12,6.36,  K5III             
7971,,198357,4.68,-39.06,5.52,  K3II              
7972,,198387,90.55,5.58,6.27,  G7IV              
7973,15    Del,198390,58.86,-19.23,5.98,  F5V               
7974,14    Del,198391,54.75,-21.9,6.33,  A1V s             
7975,,198404,52.67,-23.2,6.21,  K0                
7976,,198431,34.83,-32.07,5.88, gK1                
7977,55    Cyg,198478,85.75,1.49,4.84,  B3Ia              
7978,,198513,90.24,5.17,6.29,  B8Vnp             
7979,Bet Mic,198529,10.73,-38.57,6.04,  A2Vn              
7980,18Ome Cap,198542,18.46,-37.18,4.11,  M0-III-IIIbBa0.2  
7981,,198552,63.7,-16.21,6.52,  A1V s             
7982,4    Aqr,198571,42.13,-29.18,5.99,  F5V+F7V           
7983,,198625,86.28,1.71,6.33,  B4Ve              
7984,56    Cyg,198639,84.29,0.03,5.04,  A4mDel Del        
7985,5    Aqr,198667,42.35,-29.28,5.55,  B9III             
7986,Bet Ind,198700,338.16,-38.85,3.65,  K1II              
7987,,198716,2.3,-39.76,5.35,  K2III             
7988,,198726,72.13,-10.15,5.77,  F5Ib              
7989,,198732,22.33,-36.58,6.33,  K0III             
7990,6Mu  Aqr,198743,38.84,-30.98,4.73,  A3m               
7991,,198751,13.89,-38.4,6.35,  K1III             
7992,,198766,348.07,-39.89,6.24,  B5IV              
7993,,198781,99.94,12.61,6.45,  B0.5V             
7994,,198802,36.15,-32.2,6.38,  G1V               
7995,31    Vul,198809,71.31,-10.98,4.59,  G7IIIFe-1         
7996,,198820,75.83,-7.36,6.44,  B3III             
7997,,198853,17.39,-37.93,6.41,  M4III             
7998,,198949,41.19,-30.33,6.44,  F1IV              
7999,,198976,73.47,-9.56,6.34,  K2                
8000,19    Cap,199012,29.33,-35.06,5.78,  K0III             
8001,57    Cyg,199081,84.9,-0.19,4.78,  B5V               
8002,76    Dra,199095,115.73,23.46,5.75,  A0V               
8003,,199098,85.52,0.31,5.45,  K0II              
8004,,199099,83.41,-1.49,6.66,  A1V               
8005,,199101,76.54,-7.29,5.47, gK5                
8006,,199124,46.88,-27.92,6.55,  A9Vn              
8007,,199140,72.75,-10.48,6.56,  B2IIIe            
8008,32    Vul,199169,72.41,-10.8,5.01,  K4III             
8009,,199218,82.21,-2.72,6.7,  B8Vnne            
8010,,199223,52.58,-24.94,6.05,  G6III-IV          
8011,17    Del,199253,60.77,-19.74,5.17,  K0III             
8012,16    Del,199254,59.78,-20.42,5.58,  A4V               
8013,,199260,19.59,-38.09,5.7,  F7V               
8014,,199280,44.88,-29.25,6.57,  B8Vn              
8015,7    Aqr,199345,38.63,-32.24,5.51, gK5                
8016,,199437,114.01,22.27,5.39,  K1III             
8017,,199442,48.95,-27.42,6.05,  K2III             
8018,,199443,31.78,-35,5.87,  A2m               
8019,,199475,325.99,-36.94,6.37,  A2V               
8020,,199478,87.51,1.42,5.67,  B8Ia              
8021,Alp Oct,199532,315.96,-33.65,5.15,  A7III+G2III       
8022,,199578,90.34,3.73,6.63,  B5V               
8023,,199579,85.7,-0.3,5.96,  O6V((f))          
8024,,199603,33.64,-34.63,6.01,  F0IV              
8025,,199611,90.1,3.49,5.81,  F0III             
8026,,199612,88.93,2.49,5.9,  G8II-III          
8027,,199623,347.25,-40.75,5.76,  F5IV-V            
8028,58Nu  Cyg,199629,82.91,-2.82,3.94,  A1Vn              
8029,,199661,94.82,7.47,6.23,  B2.5IV            
8030,18    Del,199665,58.69,-21.98,5.48, gG6                
8031,,199684,7.25,-40.63,6.11,  F5V               
8032,33    Vul,199697,68.36,-15.04,5.31,  K3.5III           
8033,20    Cap,199728,28.54,-36.52,6.25,  B9pSi             
8034,1Eps Equ,199766,52.87,-25.78,5.23,  F6IV              
8035,,199870,85.55,-0.83,5.55,  K0IIIbFe-0.5      
8036,,199892,83.66,-2.51,6.16,  B7III             
8037,,199941,64.05,-18.71,6.66,  F4III             
8038,,199942,55.97,-24.2,5.99,  F1Vp              
8039,Gam Mic,199951,12.34,-40.34,4.67,  G6III             
8040,,199955,90.11,3.06,5.61,  B5Vn              
8041,11    Aqr,199960,44.3,-30.75,6.21,  G1V               
8042,,200011,358.19,-41.49,6.64,  G3IV+K0IV         
8043,,200039,110.14,19.35,6.05,  G5III             
8044,,200044,66.23,-17.29,5.65,  M3IIIab           
8045,,200052,19.22,-39.32,6.05,  A7V:m:            
8046,,200073,4.15,-41.35,5.94,  K0IV              
8047,59    Cyg,200120,88.03,0.97,4.74,  B1ne              
8048,Zet Mic,200163,4.03,-41.46,5.3,  F3V               
8049,,200205,97.06,8.79,5.51, gK4                
8050,,200245,18.25,-39.83,6.25,  K0III             
8051,,200253,79.51,-6.77,5.97,  G5III             
8052,,200266,316.7,-34.23,6.58,  K1III             
8053,60    Cyg,200310,87.15,-0.1,5.37,  B1Ve              
8054,,200340,48.45,-29.38,6.5,  B6V               
8055,Mu  Ind,200365,342.58,-40.96,5.16,  K2III             
8056,,200375,50.85,-28.11,6.25,  F5V               
8057,,200430,62.77,-20.58,6.31,  M1III             
8058,12    Aqr,200496,43.66,-32.04,7.31,  A3V               
8059,12    Aqr,200497,43.66,-32.04,5.89,  G4III             
8060,22Eta Cap,200499,28.05,-37.86,4.84,  A5V               
8061,,200525,320.01,-35.61,5.68,  F8-G0V            
8062,,200527,86.27,-1.17,6.19,  S4/1III           
8063,,200577,81.75,-5.32,6.07,  G8III             
8064,,200595,87.11,-0.52,6.48,  B3Vn              
8065,,200614,95.18,6.72,5.83,  B8III             
8066,3    Equ,200644,54.83,-26.26,5.61,  K5III             
8067,,200661,52.45,-27.69,6.42,  K0                
8068,,200663,51.82,-28.07,6.33,  G5                
8069,Eta Mic,200702,0.37,-42.25,5.53,  K3III             
8070,Del Mic,200718,15.35,-40.95,5.68,  K0/1III           
8071,,200723,84.08,-3.47,6.33,  F3IV              
8072,,200740,90.55,2.4,6.37,  K0                
8073,,200751,330.81,-39.04,5.76,  K0III             
8074,,200753,87.97,0.04,6.32,  F0IVn             
8075,23The Cap,200761,31.31,-37.29,4.07,  A1V               
8076,,200763,12.47,-41.42,5.18,  K2III             
8077,4    Equ,200790,55.39,-26.18,5.94,  F8V               
8078,,200817,92.78,4.3,5.9,  K0III             
8079,62Xi  Cyg,200905,85.93,-2.08,3.72,  K4.5Ib-II         
8080,24    Cap,200914,21.98,-40.01,4.5,  M0.5III           
8081,,200924,320.62,-36.02,6.2,  K1III             
8082,,201051,73.23,-13.55,6.12,  K0II-III          
8083,,201057,31.25,-37.77,6.17,  A0V               
8084,,201078,76.55,-10.78,5.82,  F7.5Ib-II         
8085,61    Cyg,201091,82.25,-5.81,5.21,  K5V               
8086,61    Cyg,201092,82.25,-5.81,6.03,  K7V               
8087,25Chi Cap,201184,26.84,-39.21,5.3,  A0V               
8088,,201196,64.27,-20.89,6.34,  K2IV              
8089,63    Cyg,201251,88.88,0.2,4.55,  K4Ib-IIa          
8090,,201298,56.8,-26.22,6.15,  K5III             
8091,27    Cap,201352,27.71,-39.23,6.25,  F1IV              
8092,Omi Pav,201371,323.27,-37.19,5.02,  M1-2III           
8093,13Nu  Aqr,201381,38.45,-35.77,4.51,  G8III             
8094,,201433,76.11,-11.77,5.59,  B9VpSi            
8095,,201507,53.26,-28.8,6.45,  F5IV              
8096,,201567,40.83,-35.15,6.27,  K0III             
8097,5Gam Equ,201601,59.93,-24.76,4.69,  F0IIIp            
8098,6    Equ,201616,59.89,-24.85,6.07,  A2V s             
8099,,201636,106.95,15.95,5.87,  F3IV              
8100,,201647,1.93,-43.33,5.83,  F5IV              
8101,,201671,70.33,-17.15,6.68,  A1V               
8102,,201707,35.19,-37.52,6.48,  F0Del Del:        
8103,,201733,87.7,-1.68,6.63,  B4IVpe            
8104,,201772,3.1,-43.46,5.26,  F5IV+F6V          
8105,,201819,81.05,-8.08,6.54,  B1Vp              
8106,,201834,93.64,3.78,5.73,  B9III             
8107,,201836,89.36,-0.25,6.46,  B6IV              
8108,,201852,7.22,-43.34,5.96,  K0III             
8109,,201888,100.81,10.41,6.54,  B7III             
8110,,201901,19.06,-41.98,5.42,  K5III             
8111,,201906,317.29,-35.15,6.63,  A1V               
8112,,201908,112.4,20.19,5.91,  B8Vn              
8113,,202012,104.81,13.84,7.33,  M7IIIe            
8114,,202103,344.11,-42.76,5.75,  A6IV              
8115,64Zet Cyg,202109,76.75,-12.45,3.2,  G8+III-IIIaBa0.6  
8116,,202128,65.49,-21.8,6.27,  A7Vn              
8117,,202135,1.61,-43.9,6.21,  K2III             
8118,,202149,39.92,-36.48,6.77,  B9pHgMn           
8119,,202214,98.52,7.99,5.64,  B0II              
8120,,202240,81.63,-8.2,6.05,  F0III             
8121,,202259,51.22,-31.32,6.38,  M1III             
8122,,202261,32.19,-39.37,6.04,  G5                
8123,7Del Equ,202275,60.5,-25.65,4.49,  F5V+G0V           
8124,,202287,7.57,-43.81,6.12,  K3III             
8125,,202299,329.44,-39.74,6.31,  B8V               
8126,,202314,76.69,-12.87,6.17,  G6Ib-IIaCa1Ba0.3  
8127,28Phi Cap,202320,28.19,-40.61,5.24, gG9                
8128,29    Cap,202369,34.86,-38.69,5.28,  M3III             
8129,,202418,307.53,-30.4,6.45,  K3III             
8130,65Tau Cyg,202444,82.85,-7.43,3.72,  F2IV              
8131,8Alp Equ,202447,56.38,-28.71,3.92,  G0III+A5V         
8132,,202554,49.84,-32.65,6.48,  K0                
8133,,202582,101.97,10.81,6.39,  G2IV+G2IV         
8134,,202606,37.26,-38.27,6.4,  A2V               
8135,Eps Mic,202627,13.2,-43.8,4.71,  A1V               
8136,,202654,90.16,-0.68,6.46,  B4IV              
8137,30    Cap,202671,31.73,-40.23,5.43,  B8III             
8138,,202720,86.14,-4.76,6.43,  K2                
8139,31    Cap,202723,32.4,-40.11,7.05,  F2V               
8140,The Ind,202730,343.69,-43.32,4.39,  A5V               
8141,15    Aqr,202753,47.08,-34.47,5.82,  B5V               
8142,,202773,17.89,-43.43,6.4,  G8IV              
8143,67Sig Cyg,202850,84.19,-6.87,4.23,  B9Iab             
8144,,202862,86.57,-4.58,6.19,  B7Vn              
8145,,202874,355.26,-44.65,6,  C5II              
8146,66Ups Cyg,202904,80.98,-10.05,4.43,  B2Vne             
8147,,202923,94.64,3.35,6.13,  A1V               
8148,,202940,21.19,-43.11,6.56,  G5V               
8149,,202951,62.27,-25.79,5.96,  K5III             
8150,,202987,95.96,4.58,5.98,  K3III             
8151,The1Mic,203006,1.19,-44.95,4.82,  ApCrEuSr          
8152,,203010,348.4,-44.22,6.38,  K3III             
8153,,203025,98,6.53,6.42,  B2IIIe            
8154,68    Cyg,203064,87.61,-3.84,5,  O7.5III:n((f))    
8155,,203096,85.59,-5.93,6.15,  A5IV              
8156,,203133,323.2,-38.2,6.41,  C5II              
8157,,203156,83.62,-7.95,5.83,  F1II              
8158,,203206,71.53,-19.13,6.29,  B6IV              
8159,,203212,320.84,-37.31,6.09,  K2III             
8160,16    Aqr,203222,47.47,-35.11,5.87, gG7                
8161,,203245,91.7,-0.06,5.76,  B6V               
8162,5Alp Cep,203280,101,9.17,2.44,  A7V               
8163,9    Equ,203291,59.19,-28.55,5.82,  M2IIIa            
8164,,203338,98.18,6.36,5.66,  M1Ibep+B2pe+B3V   
8165,,203344,73.1,-18.06,5.57,  K1III             
8166,,203358,79.6,-12.18,5.68,  G8IV              
8167,32Iot Cap,203387,33.62,-40.77,4.28,  G7IIIFe-1.5       
8168,,203399,111.85,19.06,5.95,  K5III             
8169,,203439,79.8,-12.15,6.04,  A1V               
8170,,203454,85.37,-6.7,6.4,  F8V               
8171,6    Cep,203467,102.74,10.69,5.18,  B3IVe             
8172,,203475,26.31,-42.85,5.6,  M1III             
8173,1    Peg,203504,70.05,-20.92,4.08,  K1III             
8174,,203501,115.25,21.83,6.15,  A3IV              
8175,17    Aqr,203525,42.56,-37.81,5.99,  M0III             
8176,,203532,309.46,-31.74,6.38,  B3IV              
8177,,203548,352.92,-45.21,6.31,  A7mSr:            
8178,10Bet Equ,203562,59,-29.23,5.16,  A3V               
